unique_id;Date; Open;High;Low;Close;Adj;Close2;Volume
1;19-Sep-19;0.2244;0.2244;0.2244;0.2244;8,190.45;-;
1;18-Sep-19;0.2279;0.2279;0.2279;0.2279;8,318.20;-;
1;17-Sep-19;0.2172;0.2172;0.2172;0.2172;7,927.65;-;
1;16-Sep-19;0.224;0.224;0.224;0.224;8,175.85;-;
1;13-Sep-19;0.232;0.232;0.232;0.232;8,467.84;-;
1;12-Sep-19;0.2365;0.2365;0.2365;0.2365;8,632.09;-;
1;11-Sep-19;0.2314;0.2314;0.2314;0.2314;8,445.94;-;
1;10-Sep-19;0.235;0.235;0.235;0.235;8,577.34;-;
1;09-Sep-19;0.2271;0.2271;0.2271;0.2271;8,289.00;-;
1;06-Sep-19;0.2289;0.2289;0.2289;0.2289;8,354.70;-;
1;05-Sep-19;0.2294;0.2294;0.2294;0.2294;8,372.94;-;
1;04-Sep-19;0.2391;0.2391;0.2391;0.2391;8,726.99;-;
1;03-Sep-19;0.2348;0.2348;0.2348;0.2348;8,570.04;-;
1;02-Sep-19;0.235;0.235;0.235;0.235;8,577.34;30;
1;30-Aug-19;0.2075;0.2075;0.2075;0.2075;7,573.61;-;
1;29-Aug-19;0.2049;0.2049;0.2049;0.2049;7,478.71;-;
1;28-Aug-19;0.1908;0.1908;0.1908;0.1908;6,964.07;-;
1;27-Aug-19;0.1896;0.1896;0.1896;0.1896;6,920.27;-;
1;26-Aug-19;0.1871;0.1871;0.1871;0.1871;6,829.02;-;
1;23-Aug-19;0.1972;0.1972;0.1972;0.1972;7,197.67;-;
1;22-Aug-19;0.2027;0.2027;0.2027;0.2027;7,398.41;-;
1;21-Aug-19;0.1985;0.1985;0.1985;0.1985;7,245.12;-;
1;20-Aug-19;0.2035;0.2035;0.2035;0.2035;7,427.61;-;
1;19-Aug-19;0.2082;0.2082;0.2082;0.2082;7,599.16;-;
1;16-Aug-19;0.2144;0.2144;0.2144;0.2144;7,825.45;-;
1;15-Aug-19;0.1989;0.1989;0.1989;0.1989;7,259.71;-;
1;14-Aug-19;0.2019;0.2019;0.2019;0.2019;7,369.21;-;
1;13-Aug-19;0.1959;0.1959;0.1959;0.1959;7,150.22;-;
1;12-Aug-19;0.1868;0.1868;0.1868;0.1868;6,818.07;-;
1;09-Aug-19;0.1828;0.1828;0.1828;0.1828;6,672.08;-;
1;08-Aug-19;0.183;0.184;0.183;0.184;6,715.88;10;
1;07-Aug-19;0.1754;0.1754;0.1754;0.1754;6,401.98;-;
1;06-Aug-19;0.1666;0.1666;0.1666;0.1666;6,080.79;-;
1;05-Aug-19;0.1673;0.1673;0.1673;0.1673;6,106.34;-;
1;02-Aug-19;0.1692;0.1692;0.1692;0.1692;6,175.69;-;
1;01-Aug-19;0.1818;0.1957;0.1818;0.1957;7,142.92;10;
1;31-Jul-19;0.1805;0.1805;0.1805;0.1805;6,588.13;-;
1;30-Jul-19;0.1768;0.1768;0.1768;0.1768;6,453.08;-;
1;29-Jul-19;0.1744;0.1744;0.1744;0.1744;6,365.48;-;
1;26-Jul-19;0.1768;0.1768;0.1768;0.1768;6,453.08;-;
1;25-Jul-19;0.1838;0.1838;0.1838;0.1838;6,708.58;-;
1;24-Jul-19;0.1851;0.1851;0.1851;0.1851;6,756.02;-;
1;23-Jul-19;0.184;0.184;0.184;0.184;6,715.88;-;
1;22-Jul-19;0.1832;0.1832;0.1832;0.1832;6,686.68;-;
1;19-Jul-19;0.1928;0.1928;0.1928;0.1928;7,037.07;-;
1;18-Jul-19;0.1952;0.1952;0.1952;0.1952;7,124.67;-;
1;17-Jul-19;0.188;0.188;0.188;0.188;6,861.87;-;
1;16-Jul-19;0.184;0.184;0.184;0.184;6,715.88;-;
1;15-Jul-19;0.181;0.181;0.181;0.181;6,606.38;-;
1;12-Jul-19;0.175;0.175;0.175;0.175;6,387.38;-;
1;11-Jul-19;0.173;0.173;0.173;0.173;6,314.38;-;
1;10-Jul-19;0.175;0.175;0.175;0.175;6,387.38;-;
1;09-Jul-19;0.178;0.178;0.178;0.178;6,496.88;-;
1;08-Jul-19;0.17;0.17;0.17;0.17;6,204.88;-;
1;05-Jul-19;0.1698;0.1698;0.1698;0.1698;6,197.59;-;
1;04-Jul-19;0.1716;0.1716;0.1716;0.1716;6,263.28;-;
1;03-Jul-19;0.1714;0.1714;0.1714;0.1714;6,255.98;-;
1;02-Jul-19;0.1821;0.1821;0.1821;0.1821;6,646.53;-;
1;01-Jul-19;0.1887;0.1887;0.1887;0.1887;6,887.42;-;
1;28-Jun-19;0.1828;0.1828;0.1828;0.1828;6,672.08;-;
1;27-Jun-19;0.1811;0.1834;0.1811;0.1834;6,693.98;7.4;
1;26-Jun-19;0.1778;0.1778;0.1778;0.1778;6,489.58;-;
1;25-Jun-19;0.1708;0.1708;0.1708;0.1708;6,234.08;-;
1;24-Jun-19;0.1679;0.1679;0.1679;0.1679;6,128.24;-;
1;21-Jun-19;0.1708;0.1708;0.1708;0.1708;6,234.08;-;
1;20-Jun-19;0.1698;0.1698;0.1698;0.1698;6,197.59;-;
1;19-Jun-19;0.1662;0.1662;0.1662;0.1662;6,066.19;-;
1;18-Jun-19;0.1612;0.1612;0.1612;0.1612;5,883.69;-;
1;17-Jun-19;0.165;0.165;0.165;0.165;6,022.39;-;
1;14-Jun-19;0.164;0.164;0.164;0.164;5,985.89;-;
1;13-Jun-19;0.1671;0.1671;0.1671;0.1671;6,099.04;-;
1;12-Jun-19;0.1734;0.1734;0.1734;0.1734;6,328.98;-;
1;11-Jun-19;0.1701;0.1701;0.1701;0.1701;6,208.54;-;
1;07-Jun-19;0.1558;0.1558;0.1558;0.1558;5,686.59;-;
1;06-Jun-19;0.1562;0.1562;0.1561;0.1561;5,697.54;5;
1;05-Jun-19;0.1557;0.1557;0.1557;0.1557;5,682.94;-;
1;04-Jun-19;0.156;0.156;0.156;0.156;5,693.89;-;
1;03-Jun-19;0.1571;0.1571;0.1571;0.1571;5,734.04;-;
1;31-May-19;0.1546;0.1546;0.1546;0.1546;5,642.79;-;
1;30-May-19;0.155;0.155;0.155;0.155;5,657.40;-;
1;29-May-19;0.153;0.153;0.153;0.153;5,584.40;-;
1;28-May-19;0.1588;0.1588;0.1588;0.1588;5,796.09;-;
1;27-May-19;0.1578;0.1785;0.1578;0.1785;6,515.13;1;
1;24-May-19;0.1493;0.1493;0.1493;0.1493;5,449.35;-;
1;23-May-19;0.1506;0.1506;0.1506;0.1506;5,496.80;-;
1;22-May-19;0.1479;0.1479;0.1479;0.1479;5,398.25;-;
1;21-May-19;0.1464;0.1464;0.1464;0.1464;5,343.50;-;
1;20-May-19;0.1411;0.1411;0.1411;0.1411;5,150.05;-;
1;17-May-19;0.144;0.144;0.144;0.144;5,255.90;-;
1;16-May-19;0.1443;0.1443;0.1443;0.1443;5,266.85;-;
1;15-May-19;0.1515;0.1515;0.1515;0.1515;5,529.65;-;
1;14-May-19;0.1541;0.1541;0.1541;0.1541;5,624.55;-;
1;13-May-19;0.1623;0.1623;0.1623;0.1623;5,923.84;-;
1;10-May-19;0.1609;0.1609;0.1609;0.1609;5,872.74;-;
1;09-May-19;0.1652;0.1652;0.1652;0.1652;6,029.69;-;
1;08-May-19;0.1673;0.1673;0.1673;0.1673;6,106.34;-;
1;07-May-19;0.1706;0.1706;0.1706;0.1706;6,226.78;-;
1;06-May-19;0.1674;0.1674;0.1674;0.1674;6,109.99;-;
1;03-May-19;0.1734;0.1734;0.1734;0.1734;6,328.98;-;
1;02-May-19;0.1733;0.1733;0.1733;0.1733;6,325.33;-;
1;30-Apr-19;0.1802;0.1802;0.1802;0.1802;6,577.18;-;
1;29-Apr-19;0.1823;0.1823;0.1823;0.1823;6,653.83;-;
1;26-Apr-19;0.1815;0.1815;0.1815;0.1815;6,624.63;-;
1;25-Apr-19;0.1803;0.1803;0.1803;0.1803;6,580.83;-;
1;24-Apr-19;0.1837;0.1837;0.1837;0.1837;6,704.93;-;
1;23-Apr-19;0.1899;0.1899;0.1899;0.1899;6,931.22;-;
1;18-Apr-19;0.1909;0.2091;0.1909;0.2091;7,632.01;500;
1;17-Apr-19;0.1932;0.1932;0.1932;0.1932;7,051.67;-;
1;16-Apr-19;0.1972;0.1972;0.1972;0.1972;7,197.67;-;
1;15-Apr-19;0.201;0.201;0.201;0.201;7,336.36;-;
1;12-Apr-19;0.1971;0.1971;0.1971;0.1971;7,194.02;-;
1;11-Apr-19;0.1926;0.1926;0.1926;0.1926;7,029.77;-;
1;10-Apr-19;0.1903;0.1928;0.1903;0.1928;7,037.07;10;
1;09-Apr-19;0.1988;0.1988;0.1988;0.1988;7,256.07;-;
1;08-Apr-19;0.202;0.202;0.202;0.202;7,372.86;-;
1;05-Apr-19;0.205;0.205;0.205;0.205;7,482.36;-;
1;04-Apr-19;0.206;0.206;0.206;0.206;7,518.86;-;
1;03-Apr-19;0.205;0.205;0.205;0.205;7,482.36;-;
1;02-Apr-19;0.209;0.209;0.209;0.209;7,628.36;-;
1;01-Apr-19;0.207;0.207;0.207;0.207;7,555.36;-;
1;29-Mar-19;0.196;0.196;0.196;0.196;7,153.87;-;
1;28-Mar-19;0.197;0.197;0.197;0.197;7,190.37;-;
1;27-Mar-19;0.2;0.2;0.2;0.2;7,299.86;-;
1;26-Mar-19;0.202;0.21;0.201;0.21;7,664.86;38.279;
1;25-Mar-19;0.2;0.2;0.2;0.2;7,299.86;-;
1;22-Mar-19;0.208;0.208;0.208;0.208;7,591.86;-;
1;21-Mar-19;0.213;0.213;0.213;0.213;7,774.36;-;
1;20-Mar-19;0.211;0.211;0.211;0.211;7,701.36;-;
1;19-Mar-19;0.208;0.208;0.208;0.208;7,591.86;-;
1;18-Mar-19;0.209;0.209;0.209;0.209;7,628.36;-;
1;15-Mar-19;0.213;0.213;0.213;0.213;7,774.36;-;
1;14-Mar-19;0.211;0.211;0.211;0.211;7,701.36;-;
1;13-Mar-19;0.211;0.211;0.211;0.211;7,701.36;-;
1;12-Mar-19;0.211;0.211;0.211;0.211;7,701.36;-;
1;11-Mar-19;0.213;0.213;0.213;0.213;7,774.36;-;
1;08-Mar-19;0.214;0.214;0.214;0.214;7,810.86;-;
1;07-Mar-19;0.231;0.231;0.231;0.231;8,431.34;-;
1;06-Mar-19;0.234;0.234;0.234;0.234;8,540.84;-;
1;05-Mar-19;0.231;0.231;0.231;0.231;8,431.34;-;
1;04-Mar-19;0.23;0.23;0.23;0.23;8,394.84;-;
1;01-Mar-19;0.223;0.223;0.223;0.223;8,139.35;-;
1;28-Feb-19;0.219;0.219;0.219;0.219;7,993.35;-;
1;27-Feb-19;0.225;0.225;0.225;0.225;8,212.35;-;
1;26-Feb-19;0.226;0.226;0.226;0.226;8,248.85;-;
1;25-Feb-19;0.229;0.229;0.229;0.229;8,358.35;-;
1;22-Feb-19;0.22;0.22;0.22;0.22;8,029.85;-;
1;21-Feb-19;0.223;0.223;0.223;0.223;8,139.35;-;
1;20-Feb-19;0.22;0.22;0.22;0.22;8,029.85;-;
1;19-Feb-19;0.22;0.22;0.22;0.22;8,029.85;-;
1;18-Feb-19;0.216;0.216;0.216;0.216;7,883.85;-;
1;15-Feb-19;0.208;0.208;0.208;0.208;7,591.86;-;
1;14-Feb-19;0.218;0.218;0.218;0.218;7,956.85;-;
1;13-Feb-19;0.22;0.22;0.22;0.22;8,029.85;-;
1;12-Feb-19;0.208;0.23;0.208;0.23;8,394.84;131;
1;11-Feb-19;0.216;0.216;0.216;0.216;7,883.85;-;
1;08-Feb-19;0.227;0.227;0.227;0.227;8,285.35;-;
1;07-Feb-19;0.232;0.232;0.232;0.232;8,467.84;750;
1;06-Feb-19;0.236;0.236;0.236;0.236;8,613.84;-;
1;05-Feb-19;0.224;0.224;0.224;0.224;8,175.85;-;
1;04-Feb-19;0.224;0.224;0.224;0.224;8,175.85;-;
1;01-Feb-19;0.223;0.223;0.223;0.223;8,139.35;-;
1;31-Jan-19;0.225;0.225;0.225;0.225;8,212.35;-;
1;30-Jan-19;0.215;0.215;0.215;0.215;7,847.35;-;
1;29-Jan-19;0.205;0.205;0.205;0.205;7,482.36;-;
1;28-Jan-19;0.207;0.207;0.207;0.207;7,555.36;-;
1;25-Jan-19;0.215;0.215;0.215;0.215;7,847.35;-;
1;24-Jan-19;0.208;0.208;0.208;0.208;7,591.86;-;
1;23-Jan-19;0.213;0.213;0.213;0.213;7,774.36;-;
1;22-Jan-19;0.211;0.211;0.211;0.211;7,701.36;-;
1;21-Jan-19;0.216;0.216;0.216;0.216;7,883.85;-;
1;18-Jan-19;0.215;0.215;0.215;0.215;7,847.35;-;
1;17-Jan-19;0.213;0.213;0.213;0.213;7,774.36;-;
1;16-Jan-19;0.213;0.213;0.213;0.213;7,774.36;-;
1;15-Jan-19;0.2;0.2;0.2;0.2;7,299.86;-;
1;14-Jan-19;0.194;0.194;0.194;0.194;7,080.87;-;
1;11-Jan-19;0.197;0.197;0.197;0.197;7,190.37;-;
1;10-Jan-19;0.197;0.197;0.197;0.197;7,190.37;-;
1;09-Jan-19;0.188;0.188;0.188;0.188;6,861.87;-;
1;08-Jan-19;0.189;0.189;0.189;0.189;6,898.37;-;
1;07-Jan-19;0.19;0.19;0.19;0.19;6,934.87;-;
1;04-Jan-19;0.177;0.177;0.177;0.177;6,460.38;-;
1;03-Jan-19;0.175;0.175;0.175;0.175;6,387.38;-;
1;02-Jan-19;0.179;0.179;0.179;0.179;6,533.38;-;
1;28-Dec-18;0.178;0.178;0.178;0.178;6,496.88;-;
1;27-Dec-18;0.177;0.177;0.177;0.177;6,460.38;-;
1;21-Dec-18;0.177;0.177;0.177;0.177;6,460.38;-;
1;20-Dec-18;0.175;0.175;0.175;0.175;6,387.38;-;
1;19-Dec-18;0.177;0.177;0.177;0.177;6,460.38;-;
1;18-Dec-18;0.171;0.171;0.171;0.171;6,241.38;-;
1;17-Dec-18;0.173;0.173;0.173;0.173;6,314.38;-;
1;14-Dec-18;0.174;0.174;0.174;0.174;6,350.88;-;
1;13-Dec-18;0.177;0.177;0.177;0.177;6,460.38;-;
1;12-Dec-18;0.171;0.171;0.171;0.171;6,241.38;-;
1;11-Dec-18;0.169;0.169;0.169;0.169;6,168.39;-;
1;10-Dec-18;0.169;0.169;0.169;0.169;6,168.39;-;
1;07-Dec-18;0.171;0.171;0.171;0.171;6,241.38;-;
1;06-Dec-18;0.173;0.173;0.173;0.173;6,314.38;-;
1;05-Dec-18;0.181;0.181;0.181;0.181;6,606.38;-;
1;04-Dec-18;0.185;0.185;0.185;0.185;6,752.38;-;
1;03-Dec-18;0.185;0.185;0.185;0.185;6,752.38;-;
1;30-Nov-18;0.172;0.172;0.172;0.172;6,277.88;-;
1;29-Nov-18;0.165;0.165;0.165;0.165;6,022.39;-;
1;28-Nov-18;0.157;0.157;0.157;0.157;5,730.39;-;
1;27-Nov-18;0.157;0.157;0.157;0.157;5,730.39;-;
1;26-Nov-18;0.157;0.157;0.157;0.157;5,730.39;-;
1;23-Nov-18;0.161;0.161;0.161;0.161;5,876.39;-;
1;22-Nov-18;0.158;0.158;0.158;0.158;5,766.89;-;
1;21-Nov-18;0.164;0.164;0.164;0.164;5,985.89;-;
1;20-Nov-18;0.173;0.173;0.173;0.173;6,314.38;-;
1;19-Nov-18;0.178;0.178;0.178;0.178;6,496.88;-;
1;16-Nov-18;0.182;0.182;0.182;0.182;6,642.88;-;
1;15-Nov-18;0.173;0.173;0.173;0.173;6,314.38;-;
1;14-Nov-18;0.175;0.175;0.175;0.175;6,387.38;-;
1;13-Nov-18;0.181;0.181;0.181;0.181;6,606.38;-;
1;12-Nov-18;0.18;0.18;0.18;0.18;6,569.88;-;
1;09-Nov-18;0.184;0.184;0.184;0.184;6,715.88;-;
1;08-Nov-18;0.184;0.184;0.184;0.184;6,715.88;-;
1;07-Nov-18;0.176;0.176;0.176;0.176;6,423.88;-;
1;06-Nov-18;0.173;0.173;0.173;0.173;6,314.38;-;
1;05-Nov-18;0.169;0.169;0.169;0.169;6,168.39;-;
1;02-Nov-18;0.174;0.174;0.174;0.174;6,350.88;-;
1;01-Nov-18;0.161;0.161;0.161;0.161;5,876.39;-;
1;31-Oct-18;0.152;0.152;0.152;0.152;5,547.90;-;
1;30-Oct-18;0.149;0.149;0.149;0.149;5,438.40;-;
1;29-Oct-18;0.151;0.151;0.151;0.151;5,511.40;-;
1;26-Oct-18;0.158;0.158;0.158;0.158;5,766.89;-;
1;25-Oct-18;0.158;0.158;0.158;0.158;5,766.89;-;
1;24-Oct-18;0.167;0.167;0.167;0.167;6,095.39;-;
1;23-Oct-18;0.169;0.169;0.169;0.169;6,168.39;-;
1;22-Oct-18;0.169;0.169;0.169;0.169;6,168.39;-;
1;19-Oct-18;0.167;0.167;0.167;0.167;6,095.39;-;
1;18-Oct-18;0.169;0.169;0.169;0.169;6,168.39;-;
1;17-Oct-18;0.165;0.165;0.165;0.165;6,022.39;-;
1;16-Oct-18;0.18;0.18;0.18;0.18;6,569.88;1;
1;15-Oct-18;0.18;0.18;0.18;0.18;6,569.88;-;
1;12-Oct-18;0.185;0.185;0.185;0.185;6,752.38;-;
1;11-Oct-18;0.179;0.179;0.179;0.179;6,533.38;-;
1;10-Oct-18;0.187;0.187;0.187;0.187;6,825.37;-;
1;09-Oct-18;0.178;0.178;0.178;0.178;6,496.88;-;
1;08-Oct-18;0.185;0.185;0.185;0.185;6,752.38;-;
1;05-Oct-18;0.185;0.185;0.185;0.185;6,752.38;-;
1;04-Oct-18;0.183;0.183;0.183;0.183;6,679.38;-;
1;02-Oct-18;0.188;0.188;0.188;0.188;6,861.87;-;
1;01-Oct-18;0.194;0.194;0.194;0.194;7,080.87;-;
1;28-Sep-18;0.196;0.196;0.196;0.196;7,153.87;-;
1;27-Sep-18;0.195;0.195;0.195;0.195;7,117.37;-;
1;26-Sep-18;0.196;0.196;0.196;0.196;7,153.87;8.334;
1;25-Sep-18;0.193;0.193;0.193;0.193;7,044.37;-;
1;24-Sep-18;0.192;0.192;0.192;0.192;7,007.87;-;
1;21-Sep-18;0.186;0.186;0.186;0.186;6,788.87;-;
1;20-Sep-18;0.185;0.185;0.185;0.185;6,752.38;-;
1;19-Sep-18;0.176;0.176;0.176;0.176;6,423.88;-;
1;18-Sep-18;0.167;0.167;0.167;0.167;6,095.39;-;
1;17-Sep-18;0.171;0.171;0.171;0.171;6,241.38;-;
1;14-Sep-18;0.182;0.182;0.182;0.182;6,642.88;-;
1;13-Sep-18;0.182;0.182;0.182;0.182;6,642.88;-;
1;12-Sep-18;0.176;0.176;0.176;0.176;6,423.88;-;
1;11-Sep-18;0.18;0.18;0.18;0.18;6,569.88;-;
1;10-Sep-18;0.18;0.18;0.18;0.18;6,569.88;-;
1;07-Sep-18;0.169;0.169;0.169;0.169;6,168.39;-;
1;06-Sep-18;0.169;0.169;0.169;0.169;6,168.39;-;
1;05-Sep-18;0.174;0.174;0.174;0.174;6,350.88;-;
1;04-Sep-18;0.19;0.19;0.19;0.19;6,934.87;-;
1;03-Sep-18;0.196;0.196;0.196;0.196;7,153.87;-;
1;31-Aug-18;0.205;0.205;0.205;0.205;7,482.36;-;
1;30-Aug-18;0.213;0.213;0.213;0.213;7,774.36;-;
1;29-Aug-18;0.216;0.216;0.216;0.216;7,883.85;-;
1;28-Aug-18;0.211;0.211;0.211;0.211;7,701.36;-;
1;27-Aug-18;0.221;0.221;0.221;0.221;8,066.35;-;
1;24-Aug-18;0.219;0.219;0.219;0.219;7,993.35;-;
1;23-Aug-18;0.224;0.224;0.224;0.224;8,175.85;-;
1;22-Aug-18;0.224;0.224;0.224;0.224;8,175.85;-;
1;21-Aug-18;0.227;0.227;0.227;0.227;8,285.35;-;
1;20-Aug-18;0.22;0.22;0.22;0.22;8,029.85;-;
1;17-Aug-18;0.213;0.213;0.213;0.213;7,774.36;-;
1;16-Aug-18;0.215;0.215;0.215;0.215;7,847.35;-;
1;15-Aug-18;0.217;0.217;0.217;0.217;7,920.35;-;
1;14-Aug-18;0.24;0.24;0.24;0.24;8,759.84;10;
1;13-Aug-18;0.24;0.24;0.24;0.24;8,759.84;-;
1;10-Aug-18;0.245;0.245;0.245;0.245;8,942.34;-;
1;09-Aug-18;0.248;0.248;0.248;0.248;9,051.83;-;
1;08-Aug-18;0.248;0.248;0.248;0.248;9,051.83;-;
1;07-Aug-18;0.244;0.244;0.244;0.244;8,905.84;-;
1;06-Aug-18;0.24;0.24;0.24;0.24;8,759.84;-;
1;03-Aug-18;0.241;0.241;0.241;0.241;8,796.34;-;
1;02-Aug-18;0.246;0.246;0.246;0.246;8,978.83;-;
1;01-Aug-18;0.256;0.256;0.256;0.256;9,343.83;-;
1;31-Jul-18;0.251;0.251;0.251;0.251;9,161.33;-;
1;30-Jul-18;0.262;0.27;0.262;0.27;9,854.82;10;
1;27-Jul-18;0.25;0.26;0.25;0.26;9,489.82;15;
1;26-Jul-18;0.244;0.244;0.244;0.244;8,905.84;-;
1;25-Jul-18;0.24;0.24;0.24;0.24;8,759.84;-;
1;24-Jul-18;0.237;0.237;0.235;0.235;8,577.34;16;
1;23-Jul-18;0.236;0.236;0.236;0.236;8,613.84;-;
1;20-Jul-18;0.238;0.238;0.238;0.238;8,686.84;-;
1;19-Jul-18;0.246;0.246;0.246;0.246;8,978.83;-;
1;18-Jul-18;0.247;0.247;0.247;0.247;9,015.33;-;
1;17-Jul-18;0.246;0.269;0.246;0.269;9,818.32;1;
1;16-Jul-18;0.256;0.256;0.256;0.256;9,343.83;-;
1;13-Jul-18;0.249;0.249;0.249;0.249;9,088.33;-;
1;12-Jul-18;0.237;0.237;0.237;0.237;8,650.34;-;
1;11-Jul-18;0.228;0.228;0.228;0.228;8,321.85;-;
1;10-Jul-18;0.224;0.224;0.224;0.224;8,175.85;-;
1;09-Jul-18;0.224;0.224;0.224;0.224;8,175.85;-;
1;06-Jul-18;0.234;0.234;0.234;0.234;8,540.84;-;
1;05-Jul-18;0.234;0.234;0.234;0.234;8,540.84;-;
1;04-Jul-18;0.225;0.225;0.225;0.225;8,212.35;-;
1;03-Jul-18;0.224;0.224;0.224;0.224;8,175.85;-;
1;02-Jul-18;0.232;0.232;0.232;0.232;8,467.84;-;
1;29-Jun-18;0.218;0.218;0.218;0.218;7,956.85;-;
1;28-Jun-18;0.22;0.22;0.22;0.22;8,029.85;-;
1;27-Jun-18;0.227;0.227;0.227;0.227;8,285.35;-;
1;26-Jun-18;0.228;0.228;0.228;0.228;8,321.85;-;
1;25-Jun-18;0.23;0.23;0.23;0.23;8,394.84;-;
1;22-Jun-18;0.229;0.229;0.229;0.229;8,358.35;-;
1;21-Jun-18;0.237;0.237;0.237;0.237;8,650.34;-;
1;20-Jun-18;0.233;0.233;0.233;0.233;8,504.34;-;
1;19-Jun-18;0.244;0.244;0.244;0.244;8,905.84;-;
1;18-Jun-18;0.245;0.245;0.245;0.245;8,942.34;-;
1;15-Jun-18;0.246;0.246;0.246;0.246;8,978.83;-;
1;14-Jun-18;0.24;0.27;0.24;0.27;9,854.82;750;
1;13-Jun-18;0.241;0.241;0.241;0.241;8,796.34;-;
1;12-Jun-18;0.241;0.241;0.241;0.241;8,796.34;-;
1;11-Jun-18;0.24;0.24;0.24;0.24;8,759.84;-;
1;08-Jun-18;0.233;0.233;0.233;0.233;8,504.34;-;
1;07-Jun-18;0.241;0.241;0.241;0.241;8,796.34;-;
1;06-Jun-18;0.247;0.261;0.247;0.261;9,526.32;36;
1;05-Jun-18;0.231;0.231;0.231;0.231;8,431.34;-;
1;04-Jun-18;0.226;0.249;0.226;0.249;9,088.33;4;
1;01-Jun-18;0.223;0.23;0.223;0.23;8,394.84;31;
1;31-May-18;0.223;0.223;0.223;0.223;8,139.35;-;
1;30-May-18;0.216;0.242;0.216;0.242;8,832.84;1;
1;29-May-18;0.215;0.215;0.215;0.215;7,847.35;-;
1;28-May-18;0.215;0.215;0.215;0.215;7,847.35;-;
1;25-May-18;0.217;0.217;0.217;0.217;7,920.35;-;
1;24-May-18;0.213;0.213;0.212;0.212;7,737.86;4.5;
1;23-May-18;0.205;0.205;0.205;0.205;7,482.36;-;
1;22-May-18;0.21;0.215;0.21;0.215;7,847.35;32;
1;21-May-18;0.206;0.206;0.206;0.206;7,518.86;-;
1;18-May-18;0.206;0.206;0.206;0.206;7,518.86;-;
1;17-May-18;0.191;0.191;0.191;0.191;6,971.37;-;
1;16-May-18;0.193;0.193;0.193;0.193;7,044.37;-;
1;15-May-18;0.191;0.191;0.191;0.191;6,971.37;-;
1;14-May-18;0.185;0.185;0.185;0.185;6,752.38;-;
1;11-May-18;0.178;0.178;0.178;0.178;6,496.88;-;
1;10-May-18;0.172;0.172;0.172;0.172;6,277.88;-;
1;09-May-18;0.171;0.171;0.171;0.171;6,241.38;-;
1;08-May-18;0.168;0.168;0.168;0.168;6,131.89;-;
1;07-May-18;0.17;0.17;0.17;0.17;6,204.88;-;
1;04-May-18;0.175;0.175;0.175;0.175;6,387.38;-;
1;03-May-18;0.175;0.175;0.175;0.175;6,387.38;-;
1;02-May-18;0.176;0.176;0.176;0.176;6,423.88;-;
1;30-Apr-18;0.17;0.17;0.17;0.17;6,204.88;-;
1;27-Apr-18;0.178;0.178;0.178;0.178;6,496.88;-;
1;26-Apr-18;0.183;0.183;0.183;0.183;6,679.38;-;
1;25-Apr-18;0.186;0.186;0.186;0.186;6,788.87;-;
1;24-Apr-18;0.184;0.184;0.184;0.184;6,715.88;-;
1;23-Apr-18;0.198;0.198;0.198;0.198;7,226.87;-;
1;20-Apr-18;0.197;0.197;0.197;0.197;7,190.37;-;
1;19-Apr-18;0.2;0.201;0.2;0.201;7,336.36;3;
1;18-Apr-18;0.176;0.176;0.176;0.176;6,423.88;-;
1;17-Apr-18;0.177;0.177;0.177;0.177;6,460.38;-;
1;16-Apr-18;0.174;0.174;0.174;0.174;6,350.88;-;
1;13-Apr-18;0.174;0.174;0.174;0.174;6,350.88;-;
1;12-Apr-18;0.165;0.165;0.165;0.165;6,022.39;-;
1;11-Apr-18;0.168;0.168;0.168;0.168;6,131.89;-;
1;10-Apr-18;0.167;0.167;0.167;0.167;6,095.39;-;
1;09-Apr-18;0.161;0.161;0.161;0.161;5,876.39;-;
1;06-Apr-18;0.162;0.162;0.162;0.162;5,912.89;-;
1;05-Apr-18;0.163;0.163;0.163;0.163;5,949.39;-;
1;04-Apr-18;0.165;0.165;0.165;0.165;6,022.39;-;
1;03-Apr-18;0.161;0.161;0.161;0.161;5,876.39;-;
1;29-Mar-18;0.159;0.159;0.159;0.159;5,803.39;-;
1;28-Mar-18;0.159;0.159;0.159;0.159;5,803.39;-;
1;27-Mar-18;0.159;0.159;0.159;0.159;5,803.39;-;
1;26-Mar-18;0.159;0.159;0.159;0.159;5,803.39;-;
1;23-Mar-18;0.159;0.159;0.159;0.159;5,803.39;-;
1;22-Mar-18;0.165;0.165;0.165;0.165;6,022.39;-;
1;21-Mar-18;0.167;0.167;0.167;0.167;6,095.39;-;
1;20-Mar-18;0.159;0.159;0.159;0.159;5,803.39;-;
1;19-Mar-18;0.16;0.16;0.16;0.16;5,839.89;-;
1;16-Mar-18;0.166;0.166;0.166;0.166;6,058.89;-;
1;15-Mar-18;0.17;0.17;0.17;0.17;6,204.88;-;
1;14-Mar-18;0.166;0.166;0.166;0.166;6,058.89;-;
1;13-Mar-18;0.166;0.166;0.166;0.166;6,058.89;-;
1;12-Mar-18;0.171;0.171;0.171;0.171;6,241.38;-;
1;09-Mar-18;0.159;0.159;0.159;0.159;5,803.39;-;
1;08-Mar-18;0.163;0.163;0.163;0.163;5,949.39;-;
1;07-Mar-18;0.16;0.16;0.16;0.16;5,839.89;-;
1;06-Mar-18;0.167;0.167;0.167;0.167;6,095.39;-;
